index,period,org_code,attendances,breaches,admissions
11010,2018-08-01,RQ8,8235,1055,2402
11012,2018-08-01,RD8,6945,588,1802
11014,2018-08-01,RM1,9426,2143,2842
11016,2018-08-01,RGN,12395,1905,3583
11018,2018-08-01,RNS,8288,889,2988
11023,2018-08-01,RX1,11859,3421,3837
11030,2018-08-01,RXK,13242,2984,3151
11031,2018-08-01,RXK,1254,15,30
11032,2018-08-01,RXK,2837,0,0
11033,2018-08-01,RK5,8536,565,2747
11035,2018-08-01,RXW,9372,2812,2472
11036,2018-08-01,RXW,1856,15,45
11040,2018-08-01,RJC,5583,215,1720
11041,2018-08-01,RJC,806,0,0
11042,2018-08-01,RAJ,7030,949,2134
11045,2018-08-01,RNA,8360,1622,2298
11046,2018-08-01,RNA,4972,25,0
11047,2018-08-01,RQW,8373,1544,2191
11048,2018-08-01,RCX,6051,1087,2211
11049,2018-08-01,RL4,10965,1170,2592
11050,2018-08-01,RL4,7876,52,0
11051,2018-08-01,RWD,12383,3812,3711
11053,2018-08-01,RRK,29102,5983,10519
11054,2018-08-01,RRK,3522,29,1227
11055,2018-08-01,RKB,11456,2619,4067
11056,2018-08-01,RKB,1867,21,83
11057,2018-08-01,RKB,5625,33,3
11058,2018-08-01,RTG,15994,2482,5164
11060,2018-08-01,RWE,18073,4682,4543
11062,2018-08-01,RJE,15000,2005,5663
11063,2018-08-01,RJE,478,0,0
11064,2018-08-01,RJE,5703,24,0
11065,2018-08-01,RBK,6074,1756,2020
11066,2018-08-01,RBK,3528,12,0
11068,2018-08-01,RWG,7555,1928,2843
11070,2018-08-01,RGR,5691,755,1867
11072,2018-08-01,RWP,10358,3856,3093
11073,2018-08-01,RWP,6026,17,0
11074,2018-08-01,RLQ,5004,1224,1327
11075,2018-08-01,RLQ,401,0,0
11076,2018-08-01,REM,7719,1545,3552
11078,2018-08-01,RCF,4968,591,1388
11081,2018-08-01,RBS,3873,62,857
11082,2018-08-01,RFF,7630,214,2155
11083,2018-08-01,RXL,6559,3159,2344
11085,2018-08-01,RMC,8635,1109,2075
11087,2018-08-01,RAE,9826,1479,3440
11091,2018-08-01,RWY,12311,1089,2842
11092,2018-08-01,RLN,8043,1337,2835
11095,2018-08-01,RJR,6068,843,1800
11097,2018-08-01,RXP,10587,1521,3517
11099,2018-08-01,RP5,11268,1041,3294
11103,2018-08-01,RJN,3851,770,918
11105,2018-08-01,RXR,9107,3182,3129
11108,2018-08-01,RR7,7502,446,1774
11111,2018-08-01,RCD,4222,299,977
11113,2018-08-01,RWA,11090,1392,2848
11115,2018-08-01,RXN,6266,1617,2063
11117,2018-08-01,RR8,16021,2415,5039
11120,2018-08-01,R0A,19925,3369,6615
11124,2018-08-01,RBT,5528,965,2422
11126,2018-08-01,RXF,16852,2869,3894
11130,2018-08-01,RNL,7843,860,2063
11132,2018-08-01,RVW,3565,311,1462
11136,2018-08-01,RJL,11972,1554,2962
11137,2018-08-01,RTF,8938,345,4218
11141,2018-08-01,RW6,21419,3467,6201
11145,2018-08-01,RQ6,7576,2164,2568
11148,2018-08-01,RM3,8014,796,2678
11151,2018-08-01,RCU,3363,47,430
11152,2018-08-01,RHQ,9087,2109,2943
11156,2018-08-01,RTR,10832,702,2323
11158,2018-08-01,RE9,5007,246,1166
11160,2018-08-01,RVY,6538,1006,2321
11162,2018-08-01,RBN,9307,1827,4370
11163,2018-08-01,RWJ,7247,1601,2695
11165,2018-08-01,RMP,6807,569,1713
11167,2018-08-01,RTD,9328,607,2327
11170,2018-08-01,RFR,7842,977,1499
11172,2018-08-01,RTX,7679,1196,2028
11175,2018-08-01,RWW,6424,1360,2402
11178,2018-08-01,RBL,7527,1727,2522
11181,2018-08-01,RRF,6948,631,2496
11183,2018-08-01,RCB,10007,1244,3754
11185,2018-08-01,RTK,7880,1607,2248
11191,2018-08-01,RXH,13043,2827,3379
11194,2018-08-01,RXQ,6297,1586,3028
11197,2018-08-01,RN7,8538,1336,2527
11200,2018-08-01,RVV,14781,3715,4316
11202,2018-08-01,RXC,10799,1070,3264
11206,2018-08-01,RDU,19432,1930,6321
11207,2018-08-01,RN5,9285,1930,2504
11211,2018-08-01,R1F,4285,1087,882
11214,2018-08-01,RWF,12709,1287,4255
11216,2018-08-01,RPA,7566,2125,2038
11219,2018-08-01,RTH,10315,1608,3064
11222,2018-08-01,RHU,9921,2154,3392
11226,2018-08-01,RHW,8925,403,2882
11229,2018-08-01,RA2,5992,584,2231
11233,2018-08-01,RTP,7850,462,2511
11236,2018-08-01,RHM,8488,1787,3027
11239,2018-08-01,RYR,12361,1003,3714
11244,2018-08-01,RBD,4439,573,1497
11248,2018-08-01,RTE,12200,1188,3825
11249,2018-08-01,RN3,6603,776,2163
11251,2018-08-01,RVJ,7690,1633,3000
11252,2018-08-01,RBZ,4601,1084,1199
11256,2018-08-01,RD3,5921,761,1767
11258,2018-08-01,REF,7358,1294,2830
11260,2018-08-01,RH8,7532,914,1906
11262,2018-08-01,RD1,6242,1291,2564
11264,2018-08-01,RNZ,3945,593,1247
11269,2018-08-01,RBA,6457,736,2189
11271,2018-08-01,RDZ,6904,507,1966
11274,2018-08-01,RA9,6788,1352,2670
11276,2018-08-01,RA7,8788,1053,2805
11278,2018-08-01,RK9,8502,2469,2934
11281,2018-08-01,RA3,4417,324,1171
11284,2018-08-01,RA4,4373,63,1331
11285,2018-07-01,RF4,19303,4606,5004
11288,2018-07-01,R1H,28357,6294,7986
11294,2018-07-01,RQM,18560,1064,4130
11296,2018-07-01,RJ6,6420,2406,1710
11299,2018-07-01,RVR,12956,757,3374
11302,2018-07-01,RJ1,13847,2418,3500
11306,2018-07-01,RQX,10780,723,1676
11308,2018-07-01,RYJ,10174,2751,3331
11311,2018-07-01,RJZ,16777,4899,4499
11314,2018-07-01,RAX,9667,1037,2171
11316,2018-07-01,RJ2,13220,2210,4652
11318,2018-07-01,R1K,11922,3038,6098
11322,2018-07-01,RAP,8313,1988,2575
11325,2018-07-01,RAL,20481,2529,4530
11328,2018-07-01,RJ7,13749,1022,3882
11331,2018-07-01,RAS,5397,2320,2006
11337,2018-07-01,RRV,12143,1912,1972
11339,2018-07-01,RKE,9288,884,1469
11342,2018-07-01,RDD,13447,510,3469
11343,2018-07-01,RC1,6848,996,1941
11346,2018-07-01,RQ3,4847,193,1096
11347,2018-07-01,RGT,10396,1619,2992
11349,2018-07-01,RFS,6184,661,2177
11355,2018-07-01,RWH,9584,2159,2932
11357,2018-07-01,RDE,16199,1140,4391
11361,2018-07-01,RLT,7593,739,1419
11364,2018-07-01,RGP,6588,681,1482
11366,2018-07-01,RNQ,8214,1810,2489
11370,2018-07-01,RC9,9661,207,2559
11375,2018-07-01,RQ8,8860,1622,2286
11377,2018-07-01,RD8,7970,1414,1808
11379,2018-07-01,RM1,9935,2031,2872
11381,2018-07-01,RGN,13058,1305,3550
11383,2018-07-01,RNS,9287,869,2972
11388,2018-07-01,RX1,13195,4116,4045
11395,2018-07-01,RXK,14575,2993,3281
11396,2018-07-01,RXK,1169,8,31
11397,2018-07-01,RXK,3179,0,0
11398,2018-07-01,RK5,9392,511,2778
11400,2018-07-01,RXW,10176,3085,2468
11401,2018-07-01,RXW,2031,13,132
11405,2018-07-01,RJC,6181,312,1771
11406,2018-07-01,RJC,977,0,0
11407,2018-07-01,RAJ,7737,673,2182
11410,2018-07-01,RNA,9565,2225,2277
11411,2018-07-01,RNA,5795,33,0
11412,2018-07-01,RQW,9226,2398,2125
11413,2018-07-01,RCX,6063,686,2187
11414,2018-07-01,RL4,11844,1651,2808
11415,2018-07-01,RL4,8344,49,0
11416,2018-07-01,RWD,13378,4130,3718
11418,2018-07-01,RRK,32209,6499,11332
11419,2018-07-01,RRK,4014,29,1394
11420,2018-07-01,RKB,12643,1868,4273
11421,2018-07-01,RKB,1851,17,84
11422,2018-07-01,RKB,6100,18,1
11423,2018-07-01,RTG,17591,2757,5302
11425,2018-07-01,RWE,18890,4861,4522
11427,2018-07-01,RJE,16622,3758,5855
11428,2018-07-01,RJE,435,0,0
11429,2018-07-01,RJE,6495,126,0
11430,2018-07-01,RBK,6769,2014,2009
11431,2018-07-01,RBK,3706,7,0
11433,2018-07-01,RWG,8578,2104,3103
11435,2018-07-01,RGR,6159,724,2010
11437,2018-07-01,RWP,11266,3995,3210
11438,2018-07-01,RWP,6974,18,0
11439,2018-07-01,RLQ,5402,1537,1360
11440,2018-07-01,RLQ,475,0,0
11441,2018-07-01,REM,8089,2109,3725
11443,2018-07-01,RCF,5277,509,1388
11446,2018-07-01,RBS,4915,172,993
11447,2018-07-01,RFF,8136,642,2064
11448,2018-07-01,RXL,7035,3644,2383
11450,2018-07-01,RMC,9365,1633,2179
11452,2018-07-01,RAE,11105,2049,3678
11456,2018-07-01,RWY,13453,1026,2938
11457,2018-07-01,RLN,8491,1452,2706
11460,2018-07-01,RJR,6524,1255,1766
11462,2018-07-01,RXP,11389,1900,3780
11464,2018-07-01,RP5,12467,1243,3265
11468,2018-07-01,RJN,4254,543,900
11470,2018-07-01,RXR,9710,2542,3090
11473,2018-07-01,RR7,8234,521,1681
11476,2018-07-01,RCD,4634,292,915
11478,2018-07-01,RWA,12087,2466,3011
11480,2018-07-01,RXN,6705,1810,2107
11482,2018-07-01,RR8,17889,3507,5345
11486,2018-07-01,R0A,22012,4669,6818
11489,2018-07-01,RBT,5842,1277,2255
11491,2018-07-01,RXF,18828,2731,3981
11495,2018-07-01,RNL,8658,1243,2089
11497,2018-07-01,RVW,3749,323,1578
11501,2018-07-01,RJL,12839,2058,3022
11502,2018-07-01,RTF,9290,433,4266
11506,2018-07-01,RW6,23887,4641,6282
11510,2018-07-01,RQ6,8187,2300,2458
11513,2018-07-01,RM3,8780,1014,2851
11516,2018-07-01,RCU,4822,71,617
11518,2018-07-01,RHQ,9530,1895,2916
11522,2018-07-01,RTR,11711,580,2427
11524,2018-07-01,RE9,5722,282,1318
11526,2018-07-01,RVY,7001,1456,2233
11528,2018-07-01,RBN,9988,2552,4470
11529,2018-07-01,RWJ,7884,1829,2738
11531,2018-07-01,RMP,7746,925,1859
11533,2018-07-01,RTD,10144,935,2446
11536,2018-07-01,RFR,8728,1186,1563
11538,2018-07-01,RTX,8283,1304,2025
11541,2018-07-01,RWW,6914,1126,2424
11544,2018-07-01,RBL,7954,1596,2504
11547,2018-07-01,RRF,7557,791,2551
11549,2018-07-01,RCB,10643,2169,3945
11551,2018-07-01,RTK,8428,2017,1952
11557,2018-07-01,RXH,13970,2220,3405
11560,2018-07-01,RXQ,6925,1625,3138
11563,2018-07-01,RN7,9511,1298,2757
11566,2018-07-01,RVV,15468,4133,4357
11568,2018-07-01,RXC,11039,902,3100
11572,2018-07-01,RDU,21043,1941,6519
11573,2018-07-01,RN5,10206,1769,2511
11577,2018-07-01,R1F,4542,980,884
11580,2018-07-01,RWF,13528,1156,4432
11582,2018-07-01,RPA,8054,2107,2258
11585,2018-07-01,RTH,12115,1682,3231
11588,2018-07-01,RHU,10527,2744,3330
11592,2018-07-01,RHW,9881,498,2958
11595,2018-07-01,RA2,6517,399,2255
11599,2018-07-01,RTP,8121,396,2474
11602,2018-07-01,RHM,9126,1188,3172
11605,2018-07-01,RYR,13017,774,3541
11610,2018-07-01,RBD,4347,400,1349
11614,2018-07-01,RTE,13482,1167,3844
11615,2018-07-01,RN3,7272,970,2318
11617,2018-07-01,RVJ,8086,1981,2993
11618,2018-07-01,RBZ,4479,681,1077
11622,2018-07-01,RD3,6213,776,1738
11624,2018-07-01,REF,7228,1537,2824
11626,2018-07-01,RH8,8183,1115,1904
11628,2018-07-01,RD1,6590,1339,2460
11630,2018-07-01,RNZ,4517,443,1211
11635,2018-07-01,RBA,6731,552,2135
11637,2018-07-01,RDZ,7165,352,1901
11640,2018-07-01,RA9,6998,797,2560
11642,2018-07-01,RA7,9895,1080,2910
11644,2018-07-01,RK9,9177,2044,2979
11647,2018-07-01,RA3,4609,454,1136
11650,2018-07-01,RA4,4925,63,1515
11651,2018-06-01,RF4,21187,4044,5048
11654,2018-06-01,R1H,26939,5008,7643
11660,2018-06-01,RQM,17999,1190,4099
11662,2018-06-01,RJ6,6234,2000,1741
11665,2018-06-01,RVR,12523,655,3283
11668,2018-06-01,RJ1,13570,2531,3390
11672,2018-06-01,RQX,10547,489,1550
11674,2018-06-01,RYJ,9773,2876,3222
11677,2018-06-01,RJZ,16105,3716,4454
11680,2018-06-01,RAX,9157,812,2190
11682,2018-06-01,RJ2,12925,2227,4514
11684,2018-06-01,R1K,11606,2796,5727
11688,2018-06-01,RAP,8214,1453,2620
11691,2018-06-01,RAL,19472,1791,4478
11694,2018-06-01,RJ7,13225,946,3823
11697,2018-06-01,RAS,5313,2177,1996
11703,2018-06-01,RRV,11577,1963,1819
11708,2018-06-01,RDD,12776,511,3193
11709,2018-06-01,RC1,6574,682,1882
11712,2018-06-01,RQ3,4981,250,1071
11713,2018-06-01,RJF,5842,773,1790
11715,2018-06-01,RGT,10166,1714,3239
11717,2018-06-01,RFS,5847,410,1936
11720,2018-06-01,RDE,8252,370,2365
11723,2018-06-01,RTG,11300,1694,3263
11727,2018-06-01,RWH,9293,1794,2859
11731,2018-06-01,RLT,7262,612,1380
11733,2018-06-01,RR1,20385,4038,6609
11736,2018-06-01,RGQ,7304,792,1894
11738,2018-06-01,RGP,5915,399,1403
11740,2018-06-01,RNQ,7795,1301,2605
11744,2018-06-01,RC9,9173,179,2590
11749,2018-06-01,RQ8,8456,1082,2101
11751,2018-06-01,RD8,7415,1004,1811
11753,2018-06-01,RM1,9223,2072,2781
11755,2018-06-01,RGN,12283,1425,3459
11757,2018-06-01,RNS,8530,659,2616
11762,2018-06-01,RX1,12583,2881,3774
11769,2018-06-01,RXK,13812,3391,3120
11770,2018-06-01,RXK,1298,27,27
11771,2018-06-01,RXK,3148,0,0
11772,2018-06-01,RK5,8750,318,2589
11774,2018-06-01,RXW,9459,2909,2364
11775,2018-06-01,RXW,2003,14,155
11779,2018-06-01,RJC,6017,272,1791
11780,2018-06-01,RJC,844,0,0
11781,2018-06-01,RAJ,7366,446,2099
11784,2018-06-01,RNA,8944,1908,2161
11785,2018-06-01,RNA,5731,10,0
11786,2018-06-01,RQW,8882,1960,2131
11787,2018-06-01,RCX,5707,461,2123
11788,2018-06-01,RL4,11548,1669,2646
11789,2018-06-01,RL4,8278,58,0
11790,2018-06-01,RWD,12683,3491,3551
11792,2018-06-01,RRK,10035,1488,3942
11793,2018-06-01,RKB,12368,2157,4175
11794,2018-06-01,RKB,1941,14,91
11795,2018-06-01,RKB,6196,27,5
11796,2018-06-01,RWE,18353,3613,4346
11798,2018-06-01,RJE,16045,3904,5753
11799,2018-06-01,RJE,442,0,0
11800,2018-06-01,RJE,6557,64,0
11801,2018-06-01,RBK,6654,1627,2007
11802,2018-06-01,RBK,3566,19,0
11804,2018-06-01,RWG,8316,1758,2947
11806,2018-06-01,RGR,5777,377,1935
11808,2018-06-01,RWP,10488,3453,2990
11809,2018-06-01,RWP,6615,3,0
11810,2018-06-01,RLQ,5061,1280,1256
11811,2018-06-01,RLQ,439,0,0
11812,2018-06-01,REM,7683,1894,3399
11814,2018-06-01,RCF,4889,390,1383
11817,2018-06-01,RBS,5046,223,956
11818,2018-06-01,RFF,7901,362,2042
11819,2018-06-01,RXL,6439,2449,2354
11821,2018-06-01,RMC,9057,1400,2143
11823,2018-06-01,RAE,10614,1760,3664
11827,2018-06-01,RWY,12882,673,2777
11828,2018-06-01,RLN,8300,1262,2736
11831,2018-06-01,RJR,6202,1106,1694
11833,2018-06-01,RXP,11067,1857,3523
11835,2018-06-01,RP5,11565,765,3006
11839,2018-06-01,RJN,3983,179,902
11841,2018-06-01,RXR,9561,2315,3209
11844,2018-06-01,RR7,7703,353,1646
11846,2018-06-01,RCD,4381,257,887
11848,2018-06-01,RWA,11437,1794,2985
11850,2018-06-01,RXN,6252,1703,2001
11852,2018-06-01,RR8,16795,2044,5068
11856,2018-06-01,R0A,21200,3559,6532
11859,2018-06-01,RBT,5820,1458,2203
11861,2018-06-01,RXF,18118,2286,4000
11865,2018-06-01,RNL,8215,861,2006
11867,2018-06-01,RVW,3492,266,1404
11871,2018-06-01,RJL,12238,1461,2791
11872,2018-06-01,RTF,8636,361,3938
11876,2018-06-01,RW6,22822,3067,6041
11880,2018-06-01,RQ6,7737,2448,2390
11883,2018-06-01,RM3,8489,822,2480
11886,2018-06-01,RCU,4890,82,551
11888,2018-06-01,RHQ,9091,1911,2751
11892,2018-06-01,RTR,11011,427,2306
11894,2018-06-01,RE9,5310,198,1147
11896,2018-06-01,RVY,6782,864,2272
11898,2018-06-01,RBN,9674,2062,4515
11899,2018-06-01,RWJ,7553,1307,2812
11901,2018-06-01,RMP,7195,824,1847
11903,2018-06-01,RTD,9757,751,2252
11906,2018-06-01,RFR,8407,665,1491
11908,2018-06-01,RTX,7999,966,2041
11911,2018-06-01,RWW,6929,1032,2337
11914,2018-06-01,RBL,7802,1810,2355
11917,2018-06-01,RRF,7374,415,2635
11919,2018-06-01,RCB,9697,1653,3646
11921,2018-06-01,RTK,8335,1493,2099
11927,2018-06-01,RXH,13343,2042,3370
11930,2018-06-01,RXQ,6450,1086,2908
11933,2018-06-01,RN7,9069,989,2669
11936,2018-06-01,RVV,13970,3144,4182
11938,2018-06-01,RXC,10348,459,3131
11942,2018-06-01,RDU,20796,2093,6511
11943,2018-06-01,RN5,9759,1545,2291
11950,2018-06-01,RWF,13013,945,4043
11952,2018-06-01,RPA,7798,2011,2192
11955,2018-06-01,RTH,11429,1189,3141
11958,2018-06-01,RHU,9960,2335,3363
11962,2018-06-01,RHW,9313,378,2865
11965,2018-06-01,RA2,6344,225,2197
11969,2018-06-01,RTP,8044,254,2464
11972,2018-06-01,RHM,8656,820,3087
11975,2018-06-01,RYR,12284,565,3651
11980,2018-06-01,RBD,4201,308,1295
11984,2018-06-01,RTE,12532,836,3703
11985,2018-06-01,RN3,6867,923,2165
11987,2018-06-01,RVJ,7747,988,2513
11988,2018-06-01,RBZ,4108,795,1071
11992,2018-06-01,RD3,5944,1002,1695
11994,2018-06-01,REF,6621,1224,2663
11996,2018-06-01,RH8,7590,778,1865
11998,2018-06-01,RD1,6366,1038,2350
12000,2018-06-01,RNZ,4273,373,1189
12005,2018-06-01,RBA,6401,464,2074
12007,2018-06-01,RDZ,6770,308,1814
12010,2018-06-01,RA9,6599,926,2479
12012,2018-06-01,RA7,9385,764,2818
12014,2018-06-01,RK9,8672,1276,2983
12018,2018-06-01,RA3,4297,234,1035
12021,2018-06-01,RA4,4624,68,1341
12022,2018-05-01,RF4,21582,3940,5258
12025,2018-05-01,R1H,28102,5196,8134
12031,2018-05-01,RQM,18745,1130,4013
12033,2018-05-01,RJ6,6742,2018,1852
12036,2018-05-01,RVR,13029,954,3396
12039,2018-05-01,RJ1,13813,2462,3436
12043,2018-05-01,RQX,10988,586,1670
12045,2018-05-01,RYJ,10149,3155,3294
12048,2018-05-01,RJZ,16701,4528,4552
12051,2018-05-01,RAX,9578,878,2274
12053,2018-05-01,RJ2,13259,2125,4561
12055,2018-05-01,R1K,12031,3398,5963
12059,2018-05-01,RAP,8486,2058,2647
12062,2018-05-01,RAL,20604,2507,4459
12065,2018-05-01,RJ7,13625,1011,4007
12068,2018-05-01,RAS,5472,2616,1895
12074,2018-05-01,RRV,12138,1665,2008
12076,2018-05-01,RKE,9229,1073,1466
12079,2018-05-01,RDD,13381,1654,3307
12080,2018-05-01,RC1,6891,582,2034
12083,2018-05-01,RQ3,5154,251,1104
12084,2018-05-01,RJF,5897,518,1842
12086,2018-05-01,RGT,10313,1565,2808
12088,2018-05-01,RFS,5871,286,1922
12091,2018-05-01,RDE,8812,339,2574
12094,2018-05-01,RTG,11898,2040,3537
12098,2018-05-01,RWH,9423,1450,3077
12102,2018-05-01,RLT,7359,543,1356
12104,2018-05-01,RR1,21213,3870,7052
12107,2018-05-01,RGQ,7443,717,1990
12109,2018-05-01,RGP,5942,473,1500
12111,2018-05-01,RNQ,7701,931,2666
12115,2018-05-01,RC9,9241,199,2646
12120,2018-05-01,RQ8,8952,1230,2165
12122,2018-05-01,RD8,7465,689,1869
12124,2018-05-01,RM1,9771,1654,2941
12126,2018-05-01,RGN,12954,2096,3712
12128,2018-05-01,RNS,8997,1510,2612
12133,2018-05-01,RX1,13144,3313,3940
12140,2018-05-01,RXK,14389,3716,3268
12141,2018-05-01,RXK,1300,19,29
12142,2018-05-01,RXK,3077,0,0
12143,2018-05-01,RK5,9056,533,2681
12145,2018-05-01,RXW,9939,3325,2448
12146,2018-05-01,RXW,1912,22,107
12150,2018-05-01,RJC,5984,372,1878
12151,2018-05-01,RJC,875,0,0
12152,2018-05-01,RAJ,7908,440,2150
12155,2018-05-01,RNA,9113,2141,2115
12156,2018-05-01,RNA,5753,31,0
12157,2018-05-01,RQW,8829,2139,2050
12158,2018-05-01,RCX,5963,1036,2171
12159,2018-05-01,RL4,11639,1133,2601
12160,2018-05-01,RL4,8906,67,0
12161,2018-05-01,RWD,12827,3573,3803
12163,2018-05-01,RRK,10573,1637,4044
12164,2018-05-01,RKB,12362,1847,4364
12165,2018-05-01,RKB,1864,13,104
12166,2018-05-01,RKB,6192,99,3
12167,2018-05-01,RWE,18988,2436,4736
12169,2018-05-01,RJE,16732,3676,5534
12170,2018-05-01,RJE,422,0,0
12171,2018-05-01,RJE,5967,78,0
12172,2018-05-01,RBK,6688,1423,2010
12173,2018-05-01,RBK,3671,9,0
12175,2018-05-01,RWG,8516,1723,3042
12177,2018-05-01,RGR,5973,408,2093
12179,2018-05-01,RWP,10780,3658,3112
12180,2018-05-01,RWP,6472,4,0
12181,2018-05-01,RLQ,5258,1275,1270
12182,2018-05-01,RLQ,461,0,0
12183,2018-05-01,REM,7904,2151,3564
12185,2018-05-01,RCF,5356,442,1239
12188,2018-05-01,RBS,5489,273,1049
12189,2018-05-01,RFF,8390,585,2144
12190,2018-05-01,RXL,7050,3184,2498
12192,2018-05-01,RMC,9888,1811,2291
12194,2018-05-01,RAE,10983,1630,3746
12198,2018-05-01,RWY,13433,909,3172
12199,2018-05-01,RLN,8431,1342,2854
12202,2018-05-01,RJR,6534,1496,1752
12204,2018-05-01,RXP,11536,1212,3581
12206,2018-05-01,RP5,12085,829,3184
12210,2018-05-01,RJN,4249,575,967
12212,2018-05-01,RXR,9737,2443,3258
12215,2018-05-01,RR7,8155,676,1768
12217,2018-05-01,RCD,4621,246,982
12219,2018-05-01,RWA,12020,2149,3241
12221,2018-05-01,RXN,6428,2028,2151
12223,2018-05-01,RR8,17750,2129,5391
12227,2018-05-01,R0A,22478,4673,6860
12230,2018-05-01,RBT,5727,1175,2192
12232,2018-05-01,RXF,18685,1728,4276
12236,2018-05-01,RNL,8364,592,2075
12238,2018-05-01,RVW,3806,343,1576
12242,2018-05-01,RJL,12324,1447,2880
12243,2018-05-01,RTF,8967,254,4006
12247,2018-05-01,RW6,23541,3298,6801
12251,2018-05-01,RQ6,8323,2355,2663
12254,2018-05-01,RM3,8843,895,2773
12257,2018-05-01,RCU,5072,89,584
12259,2018-05-01,RHQ,9527,2091,2974
12263,2018-05-01,RTR,11631,300,2502
12265,2018-05-01,RE9,5769,300,1292
12267,2018-05-01,RVY,7058,1162,2281
12269,2018-05-01,RBN,10066,2834,4510
12270,2018-05-01,RWJ,7626,957,2865
12272,2018-05-01,RMP,7497,622,1928
12274,2018-05-01,RTD,10564,796,2487
12277,2018-05-01,RFR,8862,901,1553
12279,2018-05-01,RTX,8469,915,2198
12282,2018-05-01,RWW,6912,1054,2343
12285,2018-05-01,RBL,8087,1871,2469
12288,2018-05-01,RRF,7439,467,2693
12290,2018-05-01,RCB,10266,1721,3890
12292,2018-05-01,RTK,8705,1122,2172
12298,2018-05-01,RXH,13461,2198,3460
12301,2018-05-01,RXQ,6897,1382,2913
12304,2018-05-01,RN7,9470,1213,2911
12307,2018-05-01,RVV,14627,3588,4445
12309,2018-05-01,RXC,10754,795,3204
12313,2018-05-01,RDU,21112,2532,6642
12314,2018-05-01,RN5,10053,1549,2476
12318,2018-05-01,R1F,4269,529,955
12321,2018-05-01,RWF,13537,1256,4331
12323,2018-05-01,RPA,8399,2143,2373
12326,2018-05-01,RTH,11890,1580,3268
12329,2018-05-01,RHU,10312,2350,3386
12333,2018-05-01,RHW,9346,426,3029
12336,2018-05-01,RA2,6547,487,2398
12341,2018-05-01,RTP,8252,188,2512
12344,2018-05-01,RHM,9063,1642,3163
12347,2018-05-01,RYR,12542,483,3706
12352,2018-05-01,RBD,4159,230,1361
12356,2018-05-01,RTE,12961,1091,3890
12357,2018-05-01,RN3,7039,680,2258
12359,2018-05-01,RVJ,7998,883,2635
12360,2018-05-01,RBZ,4046,613,1097
12364,2018-05-01,RD3,6053,972,1810
12366,2018-05-01,REF,6660,596,2827
12368,2018-05-01,RH8,8100,1091,2014
12370,2018-05-01,RD1,6311,929,2413
12372,2018-05-01,RNZ,4334,402,1215
12377,2018-05-01,RBA,6620,641,2176
12379,2018-05-01,RDZ,7019,561,1830
12382,2018-05-01,RA9,6434,1294,2522
12384,2018-05-01,RA7,9933,1020,2993
12386,2018-05-01,RK9,9024,1928,3075
12390,2018-05-01,RA3,4390,348,1090
12393,2018-05-01,RA4,4840,59,1471
12394,2018-04-01,RF4,20369,4970,4943
12397,2018-04-01,R1H,26727,5508,7480
12403,2018-04-01,RQM,17309,1204,3689
12405,2018-04-01,RJ6,6607,1920,1821
12408,2018-04-01,RVR,12017,945,3253
12411,2018-04-01,RJ1,12877,2253,3202
12415,2018-04-01,RQX,10520,597,1607
12417,2018-04-01,RYJ,9645,3431,3053
12420,2018-04-01,RJZ,15414,4530,4212
12423,2018-04-01,RAX,8854,1103,2160
12425,2018-04-01,RJ2,12477,2690,4457
12427,2018-04-01,R1K,11537,3087,5620
12431,2018-04-01,RAP,8138,2220,2416
12434,2018-04-01,RAL,18962,2697,4073
12437,2018-04-01,RJ7,12626,1627,3767
12440,2018-04-01,RAS,5287,2511,1878
12446,2018-04-01,RRV,11202,1845,1909
12448,2018-04-01,RKE,8646,1183,1403
12451,2018-04-01,RDD,12239,1504,3071
12452,2018-04-01,RC1,6419,545,1965
12455,2018-04-01,RQ3,4607,182,1014
12456,2018-04-01,RJF,5453,499,1790
12458,2018-04-01,RGT,9315,1303,2999
12460,2018-04-01,RFS,5433,297,1883
12463,2018-04-01,RDE,7942,523,2398
12466,2018-04-01,RTG,10905,1903,3290
12470,2018-04-01,RWH,8900,1868,2798
12474,2018-04-01,RLT,6857,1182,1067
12476,2018-04-01,RR1,19105,4073,6497
12479,2018-04-01,RGQ,6901,919,1841
12481,2018-04-01,RGP,5362,816,1387
12483,2018-04-01,RNQ,7222,1312,2541
12487,2018-04-01,RC9,8148,167,2656
12492,2018-04-01,RQ8,8280,1266,2113
12494,2018-04-01,RD8,7244,474,1573
12496,2018-04-01,RM1,8668,1912,2820
12498,2018-04-01,RGN,11573,2179,3494
12500,2018-04-01,RNS,7991,1114,2520
12504,2018-04-01,RX1,11825,3407,3970
12511,2018-04-01,RXK,12994,2730,3231
12512,2018-04-01,RXK,1209,17,32
12513,2018-04-01,RXK,2872,0,0
12514,2018-04-01,RK5,8188,898,2599
12516,2018-04-01,RXW,8704,2639,2291
12517,2018-04-01,RXW,1895,22,56
12521,2018-04-01,RJC,5463,585,1717
12522,2018-04-01,RJC,686,1,0
12523,2018-04-01,RAJ,7003,830,2510
12526,2018-04-01,RNA,8259,1892,1935
12527,2018-04-01,RNA,5783,32,0
12528,2018-04-01,RQW,8193,2157,1768
12529,2018-04-01,RCX,5351,1001,2140
12530,2018-04-01,RL4,10709,1704,2544
12531,2018-04-01,RL4,8466,58,0
12532,2018-04-01,RWD,12165,3948,3503
